route_id,primary_topology,secondary_phase,tertiary_phase,primary_product,secondary_product,tertiary_product,failure_label,framework_density,largest_free_sphere,accessible_volume_izc,largest_included_sphere,framework_descriptor_json
8074,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8075,FAU,MOR,,FAU,MOR,,mixed_phase,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8076,FAU,MOR,,FAU,MOR,,mixed_phase,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8077,FAU,MOR,,FAU,MOR,,mixed_phase,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8078,MOR,,,MOR,,,success,17.0,5.69638,12.27,5.92579,"{""volume"": 2684.5439145501546, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.0, ""largest_free_sphere"": 5.69638, ""accessible_volume_izc"": 12.27, ""largest_free_sphere_a"": 0.68106, ""largest_free_sphere_b"": 2.30015, ""largest_free_sphere_c"": 5.69638, ""largest_free_sphere_izc"": 6.45, ""largest_included_sphere"": 5.92579, ""largest_free_sphere_a_izc"": 1.57, ""largest_free_sphere_b_izc"": 2.95, ""largest_free_sphere_c_izc"": 6.45, ""largest_included_sphere_a"": 5.91603, ""largest_included_sphere_b"": 5.92157, ""largest_included_sphere_c"": 5.92278, ""largest_included_sphere_fsp"": 5.92278, ""largest_included_sphere_izc"": 6.7, ""chan_num_channels"": 2.0, ""density"": 1.78393, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8079,,,,amorphous,,,failed_amorphous,,,,,
8080,,,,amorphous,,,failed_amorphous,,,,,
8081,,,,amorphous,,,failed_amorphous,,,,,
8082,,,,amorphous,,,failed_amorphous,,,,,
8083,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8084,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8085,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8086,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8087,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8088,,,,,,,failed_amorphous,,,,,
8089,RTH,,,RTH,,,success,16.1,3.51923,16.03,7.48639,"{""volume"": 1947.989710441681, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 16.1, ""largest_free_sphere"": 3.51923, ""accessible_volume_izc"": 16.03, ""largest_free_sphere_a"": 3.51923, ""largest_free_sphere_b"": 1.15733, ""largest_free_sphere_c"": 2.33142, ""largest_free_sphere_izc"": 4.14, ""largest_included_sphere"": 7.48639, ""largest_free_sphere_a_izc"": 4.14, ""largest_free_sphere_b_izc"": 1.67, ""largest_free_sphere_c_izc"": 2.76, ""largest_included_sphere_a"": 7.48639, ""largest_included_sphere_b"": 7.44975, ""largest_included_sphere_c"": 7.44975, ""largest_included_sphere_fsp"": 7.48639, ""largest_included_sphere_izc"": 8.18, ""chan_num_channels"": 2.0, ""density"": 1.63897, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8090,RTH,,,RTH,,,success,16.1,3.51923,16.03,7.48639,"{""volume"": 1947.989710441681, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 16.1, ""largest_free_sphere"": 3.51923, ""accessible_volume_izc"": 16.03, ""largest_free_sphere_a"": 3.51923, ""largest_free_sphere_b"": 1.15733, ""largest_free_sphere_c"": 2.33142, ""largest_free_sphere_izc"": 4.14, ""largest_included_sphere"": 7.48639, ""largest_free_sphere_a_izc"": 4.14, ""largest_free_sphere_b_izc"": 1.67, ""largest_free_sphere_c_izc"": 2.76, ""largest_included_sphere_a"": 7.48639, ""largest_included_sphere_b"": 7.44975, ""largest_included_sphere_c"": 7.44975, ""largest_included_sphere_fsp"": 7.48639, ""largest_included_sphere_izc"": 8.18, ""chan_num_channels"": 2.0, ""density"": 1.63897, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8091,,,,,,,failed_amorphous,,,,,
8092,DDR,,,Sigma-1,,,success,17.9,3.07197,9.21,6.84402,"{""volume"": 6628.455838151509, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.9, ""largest_free_sphere"": 3.07197, ""accessible_volume_izc"": 9.21, ""largest_free_sphere_a"": 3.07184, ""largest_free_sphere_b"": 3.07197, ""largest_free_sphere_c"": 1.83821, ""largest_free_sphere_izc"": 3.65, ""largest_included_sphere"": 6.84402, ""largest_free_sphere_a_izc"": 3.65, ""largest_free_sphere_b_izc"": 3.65, ""largest_free_sphere_c_izc"": 2.63, ""largest_included_sphere_a"": 6.67429, ""largest_included_sphere_b"": 6.62289, ""largest_included_sphere_c"": 6.83641, ""largest_included_sphere_fsp"": 6.62289, ""largest_included_sphere_izc"": 7.66, ""chan_num_channels"": 2.0, ""density"": 1.80625, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8093,DDR,,,Sigma-1,,,success,17.9,3.07197,9.21,6.84402,"{""volume"": 6628.455838151509, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.9, ""largest_free_sphere"": 3.07197, ""accessible_volume_izc"": 9.21, ""largest_free_sphere_a"": 3.07184, ""largest_free_sphere_b"": 3.07197, ""largest_free_sphere_c"": 1.83821, ""largest_free_sphere_izc"": 3.65, ""largest_included_sphere"": 6.84402, ""largest_free_sphere_a_izc"": 3.65, ""largest_free_sphere_b_izc"": 3.65, ""largest_free_sphere_c_izc"": 2.63, ""largest_included_sphere_a"": 6.67429, ""largest_included_sphere_b"": 6.62289, ""largest_included_sphere_c"": 6.83641, ""largest_included_sphere_fsp"": 6.62289, ""largest_included_sphere_izc"": 7.66, ""chan_num_channels"": 2.0, ""density"": 1.80625, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8094,DDR,,,Sigma-1,,,success,17.9,3.07197,9.21,6.84402,"{""volume"": 6628.455838151509, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.9, ""largest_free_sphere"": 3.07197, ""accessible_volume_izc"": 9.21, ""largest_free_sphere_a"": 3.07184, ""largest_free_sphere_b"": 3.07197, ""largest_free_sphere_c"": 1.83821, ""largest_free_sphere_izc"": 3.65, ""largest_included_sphere"": 6.84402, ""largest_free_sphere_a_izc"": 3.65, ""largest_free_sphere_b_izc"": 3.65, ""largest_free_sphere_c_izc"": 2.63, ""largest_included_sphere_a"": 6.67429, ""largest_included_sphere_b"": 6.62289, ""largest_included_sphere_c"": 6.83641, ""largest_included_sphere_fsp"": 6.62289, ""largest_included_sphere_izc"": 7.66, ""chan_num_channels"": 2.0, ""density"": 1.80625, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8095,DDR,,,ZSM-58,,,success,17.9,3.07197,9.21,6.84402,"{""volume"": 6628.455838151509, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.9, ""largest_free_sphere"": 3.07197, ""accessible_volume_izc"": 9.21, ""largest_free_sphere_a"": 3.07184, ""largest_free_sphere_b"": 3.07197, ""largest_free_sphere_c"": 1.83821, ""largest_free_sphere_izc"": 3.65, ""largest_included_sphere"": 6.84402, ""largest_free_sphere_a_izc"": 3.65, ""largest_free_sphere_b_izc"": 3.65, ""largest_free_sphere_c_izc"": 2.63, ""largest_included_sphere_a"": 6.67429, ""largest_included_sphere_b"": 6.62289, ""largest_included_sphere_c"": 6.83641, ""largest_included_sphere_fsp"": 6.62289, ""largest_included_sphere_izc"": 7.66, ""chan_num_channels"": 2.0, ""density"": 1.80625, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8096,DDR,,,ZSM-58,,,success,17.9,3.07197,9.21,6.84402,"{""volume"": 6628.455838151509, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 17.9, ""largest_free_sphere"": 3.07197, ""accessible_volume_izc"": 9.21, ""largest_free_sphere_a"": 3.07184, ""largest_free_sphere_b"": 3.07197, ""largest_free_sphere_c"": 1.83821, ""largest_free_sphere_izc"": 3.65, ""largest_included_sphere"": 6.84402, ""largest_free_sphere_a_izc"": 3.65, ""largest_free_sphere_b_izc"": 3.65, ""largest_free_sphere_c_izc"": 2.63, ""largest_included_sphere_a"": 6.67429, ""largest_included_sphere_b"": 6.62289, ""largest_included_sphere_c"": 6.83641, ""largest_included_sphere_fsp"": 6.62289, ""largest_included_sphere_izc"": 7.66, ""chan_num_channels"": 2.0, ""density"": 1.80625, ""sa_num_channels"": 2.0, ""avol_num_channels"": 2.0}"
8097,CHA,,,SSZ-13,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8098,CHA,,,SSZ-13,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8099,CHA,,,SSZ-13,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8100,,,,,,,failed_amorphous,,,,,
8101,*BEA,,,beta,,,success,,,,,
8102,*BEA,,,beta,,,success,,,,,
8103,*BEA,,,beta,,,success,,,,,
8104,*BEA,,,beta,,,success,,,,,
8105,*BEA,,,beta,,,success,,,,,
8106,*BEA,,,beta,,,success,,,,,
8107,*BEA,,,beta,,,success,,,,,
8108,*BEA,,,beta,,,success,,,,,
8109,*BEA,,,beta,,,success,,,,,
8110,*BEA,,,beta,,,success,,,,,
8111,*BEA,,,beta,,,success,,,,,
8112,*BEA,,,beta,,,success,,,,,
8113,*BEA,,,beta,,,success,,,,,
8114,,,,,,,failed_amorphous,,,,,
8115,BEC,,,ITQ-17,,,success,15.1,5.8123,21.18,6.31016,"{""volume"": 2073.2101507621255, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 5.8123, ""accessible_volume_izc"": 21.18, ""largest_free_sphere_a"": 5.55914, ""largest_free_sphere_b"": 5.56135, ""largest_free_sphere_c"": 5.8123, ""largest_free_sphere_izc"": 6.09, ""largest_included_sphere"": 6.31016, ""largest_free_sphere_a_izc"": 6.09, ""largest_free_sphere_b_izc"": 6.09, ""largest_free_sphere_c_izc"": 6.09, ""largest_included_sphere_a"": 6.20314, ""largest_included_sphere_b"": 6.19435, ""largest_included_sphere_c"": 6.31016, ""largest_included_sphere_fsp"": 6.31016, ""largest_included_sphere_izc"": 6.95, ""chan_num_channels"": 1.0, ""density"": 1.53998, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8116,BEC,,,ITQ-17,,,success,15.1,5.8123,21.18,6.31016,"{""volume"": 2073.2101507621255, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 5.8123, ""accessible_volume_izc"": 21.18, ""largest_free_sphere_a"": 5.55914, ""largest_free_sphere_b"": 5.56135, ""largest_free_sphere_c"": 5.8123, ""largest_free_sphere_izc"": 6.09, ""largest_included_sphere"": 6.31016, ""largest_free_sphere_a_izc"": 6.09, ""largest_free_sphere_b_izc"": 6.09, ""largest_free_sphere_c_izc"": 6.09, ""largest_included_sphere_a"": 6.20314, ""largest_included_sphere_b"": 6.19435, ""largest_included_sphere_c"": 6.31016, ""largest_included_sphere_fsp"": 6.31016, ""largest_included_sphere_izc"": 6.95, ""chan_num_channels"": 1.0, ""density"": 1.53998, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
8117,BEC,,,ITQ-17,,,success,15.1,5.8123,21.18,6.31016,"{""volume"": 2073.2101507621255, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 5.8123, ""accessible_volume_izc"": 21.18, ""largest_free_sphere_a"": 5.55914, ""largest_free_sphere_b"": 5.56135, ""largest_free_sphere_c"": 5.8123, ""largest_free_sphere_izc"": 6.09, ""largest_included_sphere"": 6.31016, ""largest_free_sphere_a_izc"": 6.09, ""largest_free_sphere_b_izc"": 6.09, ""largest_free_sphere_c_izc"": 6.09, ""largest_included_sphere_a"": 6.20314, ""largest_included_sphere_b"": 6.19435, ""largest_included_sphere_c"": 6.31016, ""largest_included_sphere_fsp"": 6.31016, ""largest_included_sphere_izc"": 6.95, ""chan_num_channels"": 1.0, ""density"": 1.53998, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
